stop_code;stop_name;stop_lat;stop_lon
PF34;PF34 - Ojos Del Salado / Av. Gabriela Oriente;-33.57523901;-70.55763392
PF35;PF35 - Las Nieves Oriente / Av. Gabriela Oriente;-33.57546668;-70.559783
PF36;PF36 - Anakena / Av. Gabriela Oriente;-33.57569465;-70.56187
PF37;PF37 - Av. México / Av. Gabriela Oriente;-33.57597362;-70.564427
PF38;PF38 - Las Azucenas / Av. Gabriela Oriente;-33.57622459;-70.566667
PF39;PF39 - Nonato Coo / Av. Gabriela Oriente;-33.57658754;-70.569983
PF40;PF40 - Av. El Peñón / Nonato Coo;-33.57983155;-70.569182
PF41;PF41 - Maestro Palomo / Nonato Coo;-33.58222149;-70.56873489
PF42;PF42 - L. Matte Larraín / Nonato Coo;-33.58529856;-70.568241
PF43;PF43 - Ángel Pimentel / Nonato Coo;-33.58831457;-70.567746
PF44;PF44 - San Hugo / Nonato Coo;-33.59086058;-70.567057
PF45;PF45 - Las Nieves Oriente / Nonato Coo;-33.59253658;-70.566584
PF46;PF46 - Abogado / Nonato Coo;-33.59497566;-70.56679565
PF47;PF47 - Av. San Carlos / Nonato Coo;-33.59685385;-70.56627214
PF48;PF48 - El Octante / Nonato Coo;-33.59921559;-70.565803
PF49;PF49 - Calle 1 / Domingo Tocornal;-33.60106966;-70.560547
PF50;PF50 - Av. México / Domingo Tocornal;-33.60086672;-70.557096
PI280;PI280 - Goodyear (Maipú);-33.52904062;-70.7591041
PI282;PI282 - Av. Pajaritos / Camino A Melipilla;-33.52687077;-70.75542906
PI283;PI283 - Abastible - Copec;-33.52574113;-70.75338584
PI329;PI329 - Cti (Camino A Melipilla);-33.52381057;-70.749918
PI284;PI284 - Los Yacimientos / Camino A Melipilla;-33.52169965;-70.745991
PI285;PI285 - Pizarreño;-33.52004016;-70.74295097
PI286;PI286 - Av. Lo Espejo / Camino A Melipilla;-33.51833179;-70.73973791
PI287;PI287 - Bata;-33.51443091;-70.732192
PI1326;PI1326 - Parada 3 / Liceo Maipú;-33.51167502;-70.726318
PI1623;PI1623 - Parada 4 / Departamental - Pac;-33.4839468;-70.69578297
PI1320;PI1320 - Parada 3 / Escuela P.A. Cerda;-33.48229061;-70.693461
PI288;PI288 - Avenida 5 / Av. Buzeta;-33.48122865;-70.691384
PI1319;PI1319 - Avenida 3 / Av. Buzeta;-33.48016868;-70.689354
PI289;PI289 - Avenida 1 / Av. Buzeta;-33.47909672;-70.687324
PH94;PH94 - Matadero Lo Valledor;-33.47845679;-70.683024
PH95;PH95 - Central N. García / Av. Carlos Valdovinos;-33.47852386;-70.679276
PH96;PH96 - Valenzuela Llanos / Av. Carlos Valdovinos;-33.4785549;-70.67678
PH97;PH97 - Bascuñán Guerrero / Av. Carlos Valdovinos;-33.47861203;-70.67211165
PH1472;PH1472 - Clotario Blest / Av. Carlos Valdovinos;-33.47879403;-70.66918434
PH98;PH98 - Tres Puntas / Av. Carlos Valdovinos;-33.47877908;-70.666116
PH99;PH99 - Urzúa / Av. Carlos Valdovinos;-33.47888414;-70.66231
PH100;PH100 - Juan De Bastidas / Av. Carlos Valdovinos;-33.47895817;-70.660633
PH101;PH101 - Río Talaveras / Av. Carlos Valdovinos;-33.47893821;-70.658109
PA17;PA17 - Parada 2 / Centro De Justicia;-33.47243719;-70.65508816
PA18;PA18 - Parada 2 / (M) Rondizzoni;-33.47059285;-70.65587251
PA19;PA19 - L. Cochrane / Ñuble;-33.4702703;-70.652517
PA20;PA20 - Pedro Lagos / Lord Cochrane;-33.46817631;-70.652308
PA21;PA21 - Victoria / Lord Cochrane;-33.4653893;-70.65265
PA22;PA22 - Santiago / Lord Cochrane;-33.46288237;-70.65295896
PA662;PA662 - Av. Matta / Lord Cochrane;-33.46045429;-70.653287
PA23;PA23 - Aconcagua / Lord Cochrane;-33.45892028;-70.653471
PA24;PA24 - Copiapó / Lord Cochrane;-33.45625621;-70.65376205
PA25;PA25 - San Ignacio / Av. 10 De Julio;-33.45440526;-70.655321
PA494;PA494 - Santa Isabel / Dieciocho;-33.45341523;-70.656779
PA26;PA26 - Rosales / Dieciocho;-33.45085432;-70.65730994
PA166;PA166 - Parada 8 / (M) La Moneda;-33.44602322;-70.658001
PA29;PA29 - Tarapacá / Nataniel Cox;-33.44746929;-70.653655
PA30;PA30 - Olivares / San Ignacio;-33.44880908;-70.65684867
PA31;PA31 - Palacio Cousiño;-33.45148214;-70.65632394
PA32;PA32 - Av. 10 De Julio / San Ignacio;-33.45384925;-70.655785
PA33;PA33 - Coquimbo / San Ignacio;-33.45724225;-70.655726
PA34;PA34 - Parada 6 / (M) Parque O'Higgins;-33.45997625;-70.655507
PA630;PA630 - Santiago / San Ignacio;-33.46253626;-70.655293
PA633;PA633 - Parada 5 / (M) Rondizzoni;-33.47016427;-70.654678
PA634;PA634 - Parada 3 / Centro De Justicia;-33.47336829;-70.65434798
PA635;PA635 - Centenario / San Ignacio;-33.47646124;-70.65408695
PH1459;PH1459 - Av. Carlos Valdovinos / San Ignacio;-33.47864324;-70.65393504
PH103;PH103 - Av. José J. Prieto / Av. Carlos Valdovinos;-33.47867033;-70.65498992
PH104;PH104 - Río Talaveras / Av. Carlos Valdovinos;-33.47872222;-70.657852
PH1473;PH1473 - Juan De Bastidas / Av. Carlos Valdovinos;-33.47877517;-70.660251
PH105;PH105 - Urzúa / Av. Carlos Valdovinos;-33.47867114;-70.662365
PH106;PH106 - Club Hípico / Av. Carlos Valdovinos;-33.4785661;-70.664537
PH107;PH107 - Ramírez / Av. Carlos Valdovinos;-33.47859412;-70.66890108
PA659;PA659 - Belén / Av. Carlos Valdovinos;-33.47841398;-70.671913
PA574;PA574 - Valenzuela Llanos / Av. Carlos Valdovinos;-33.47835091;-70.676262
PA573;PA573 - Central N. García / Av. Carlos Valdovinos;-33.47831886;-70.678892
PH108;PH108 - Matadero Lo Valledor;-33.47826281;-70.682499
PH109;PH109 - Avenida 2 / Av. Carlos Valdovinos;-33.47810372;-70.68662778
PI1327;PI1327 - Av. P. A. Cerda / Av. Carlos Valdovinos;-33.47813167;-70.690225
PI296;PI296 - Parada 4 / Liceo Maipú;-33.51113003;-70.72601
PI290;PI290 - Bata;-33.51373697;-70.73140787
PI291;PI291 - Av. Lo Espejo / Camino A Melipilla;-33.51852051;-70.74067842
PI292;PI292 - Pizarreño;-33.51989547;-70.74315985
PI293;PI293 - Los Yacimientos / Camino A Melipilla;-33.52222562;-70.747412
PI294;PI294 - Cti (Camino A Melipilla);-33.52362557;-70.75014
PI295;PI295 - Abastible - Copec;-33.52447554;-70.751563
PI1349;PI1349 - Av. Pajaritos / Camino A Melipilla;-33.52668147;-70.755632
PA35;PA35 - Parada 1 / (M) Toesca;-33.4531492;-70.658928
PA36;PA36 - Domeyko / Av. Manuel Rodríguez;-33.45476921;-70.658443
PA37;PA37 - Museo Militar;-33.45603721;-70.657982
PA38;PA38 - Parada 1 / (M) Rondizzoni;-33.46978624;-70.656695
PA39;PA39 - Parada 1 / Centro De Justicia;-33.47303511;-70.65557258
PI315;PI315 - Av. Aeropuerto / Av. Vespucio;-33.5165047;-70.71364625
PA675;PA675 - Parada 13 / (M) Los Héroes;-33.44750118;-70.659946
PI358;PI358 - Lider (Oeste);-33.51780834;-70.708933
PI359;PI359 - Mall Plaza Oeste;-33.51605125;-70.713469
PD1306;PD1306 - Consejo De Mieres / Av. Escuela Agrícola;-33.49028911;-70.600393
PD1305;PD1305 - E. Fernández / Av. Escuela Agrícola;-33.49017509;-70.601469
PI1634;PI1634 - Parada 3 / Fundo San Juan De Chena;-33.53931316;-70.77008805
PI318;PI318 - Marco Antonio / Judea;-33.54090648;-70.76935595
PI319;PI319 - Líbano / Judea;-33.54247023;-70.767069
PI320;PI320 - Las Dunas / Judea;-33.54346128;-70.764956
PI321;PI321 - Abisinia / El Labrador;-33.54473528;-70.764756
PI322;PI322 - Egipto / El Labrador;-33.54745825;-70.766519
PI323;PI323 - Av. 4 Poniente / El Labrador;-33.54850529;-70.76722387
PI324;PI324 - Constantinopla / Av. 4 Poniente;-33.54788428;-70.76884491
PI325;PI325 - El Líbano / Av. 4 Poniente;-33.54723517;-70.770252
PI326;PI326 - Marco Antonio / Av. 4 Poniente;-33.54653314;-70.771799
PI327;PI327 - Av. Las Industrias / Av. 4 Poniente;-33.5456501;-70.773679
PI328;PI328 - Flavio Josefo / Av. 4 Poniente;-33.54398403;-70.777349
PI1492;PI1492 - Egipto / Camino A Melipilla;-33.54263702;-70.77865953
PI330;PI330 - Nuvia / Egipto;-33.54250902;-70.777827
PI331;PI331 - Sudán / Egipto;-33.54369808;-70.775227
PI332;PI332 - Las Industrias / Egipto;-33.5443811;-70.773708
PI333;PI333 - Marco Antonio / Egipto;-33.54537015;-70.771553
PI334;PI334 - Constantinopla / Egipto;-33.54724023;-70.767488
PI335;PI335 - Abisinia / El Labrador;-33.54587727;-70.76538
PI336;PI336 - Las Dunas / Judea;-33.54350528;-70.76471
PI337;PI337 - Marco Antonio / Judea;-33.54094107;-70.76916389
PI338;PI338 - Jorge Guerra / Judea;-33.54024818;-70.77023
PB335;PB335 - Muni. Huechuraba;-33.37787253;-70.638216
PB336;PB336 - Premio Nobel / Av. Recoleta;-33.37544904;-70.63724089
PB133;PB133 - Cam. Bosque De S. / Premio Nobel;-33.37464859;-70.634822
PB134;PB134 - Rep. De Eeuu / Cam. Al Bosque De Stgo.;-33.37491161;-70.633687
PB135;PB135 - Rep. De Noruega / Cam. Al Bosque De Stgo.;-33.37588464;-70.631359
PB136;PB136 - Slave / Cam. Al Bosque De Stgo.;-33.37676426;-70.62893188
PB137;PB137 - Pdte. Allende / Cam. Al Bosque De Stgo.;-33.3773127;-70.627392
PB1695;PB1695 - Los Retamos / Cam. Al Bosque De Stgo.;-33.37843696;-70.62385958
PB138;PB138 - Las Encinas / Cam. Al Bosque De Stgo.;-33.38002878;-70.622347
PB139;PB139 - Av. El Salto / Cam. Al Bosque De Stgo.;-33.3811008;-70.620764
PB141;PB141 - Av. Del Parque / Rinconada El Salto;-33.38419789;-70.61542
PB142;PB142 - Los Jardines / Av. Del Parque;-33.38539789;-70.614938
PB143;PB143 - Muñoz Gamero / Av. El Salto;-33.40125276;-70.63011068
PB144;PB144 - Víctor Cuccuini / Av. El Salto;-33.40378863;-70.631978
PB145;PB145 - Av. Einstein / Av. El Salto;-33.40602356;-70.63355891
PB146;PB146 - México / Av. El Salto;-33.40772859;-70.634731
PB147;PB147 - Patria Vieja / Av. El Salto;-33.40901567;-70.63556765
PB148;PB148 - Dr. Ostornol / Av. El Salto;-33.41111955;-70.636968
PB149;PB149 - Arz. Valdivieso / Av. El Salto;-33.41321752;-70.638619
PB150;PB150 - Desiderio Lemus / Av. Perú;-33.41557854;-70.63867542
PB151;PB151 - La Unión / Av. Perú;-33.41766751;-70.639396
PB152;PB152 - San Cristóbal / Av. Perú;-33.42077649;-70.640768
PB153;PB153 - Santos Dumont / Av. Perú;-33.42261406;-70.64042486
PB154;PB154 - La Virgen / Av. Perú;-33.42481051;-70.640045
PB155;PB155 - Domínica / Av. Perú;-33.42696736;-70.64018393
PB156;PB156 - Santa Filomena / Purísima;-33.43025663;-70.63805277
PB157;PB157 - A. López De Bello / Purísima;-33.43185953;-70.638463
PB158;PB158 - Bellavista / Purísima;-33.43428552;-70.638741
PA698;PA698 - Merced / Purísima;-33.43632047;-70.63926734
PA373;PA373 - Parada 9 / Plaza Italia;-33.43762179;-70.63705863
PA692;PA692 - Parada 2 / (M) U. Católica;-33.44055946;-70.64138291
PA43;PA43 - Agustinas / Miraflores;-33.44060003;-70.6452026
PA587;PA587 - Parada 6 / (M) Bellas Artes;-33.43706062;-70.64564417
PA47;PA47 - Parada 2 / Mercado Central;-33.43354907;-70.64738891
PB160;PB160 - Parada 2 / Recoleta Franciscana;-33.43050539;-70.647256
PB161;PB161 - (M) Patronato;-33.42889045;-70.64669189
PB162;PB162 - Clínica Dávila;-33.42739941;-70.646286
PB163;PB163 - Domínica / Av. Recoleta;-33.42555231;-70.64573227
PB1497;PB1497 - Montevideo / Domínica;-33.42607194;-70.64326695
PB165;PB165 - La Virgen / Av. Perú;-33.42522751;-70.639705
PB166;PB166 - Santos Dumont / Av. Perú;-33.4230725;-70.640074
PB167;PB167 - San Cristóbal / Av. Perú;-33.4212025;-70.640403
PB168;PB168 - La Unión / Av. Perú;-33.41776452;-70.639196
PB169;PB169 - Desiderio Lemus / Av. Perú;-33.41576356;-70.63840931
PB170;PB170 - Arz. Valdivieso / Av. Perú;-33.41372895;-70.63852586
PB171;PB171 - Dr. Ostornol / Av. El Salto;-33.41138155;-70.637003
PB172;PB172 - México / Av. El Salto;-33.40827001;-70.63493391
PB173;PB173 - Av. Einstein / Av. El Salto;-33.4064246;-70.633702
PB174;PB174 - Víctor Cuccuini / Av. El Salto;-33.40404363;-70.631999
PB175;PB175 - Muñoz Gamero / Av. El Salto;-33.40181066;-70.630382
PB176;PB176 - Rinconada El Salto / Av. Del Parque;-33.3854299;-70.614718
PB1492;PB1492 - Av. Del Parque / Rinconada El Salto;-33.38333886;-70.61732
PB1663;PB1663 - Las Mutillas / Cam. Al Bosque De Stgo.;-33.38095776;-70.6208231
PB1705;PB1705 - Las Encinas / Cam. Al Bosque De Stgo.;-33.38001588;-70.62222222
PB1496;PB1496 - Las Dalias / Cam. Al Bosque De Stgo.;-33.37891877;-70.623232
PB1493;PB1493 - Las Gilas / Cam. Al Bosque De Stgo.;-33.37756874;-70.62497
PB1494;PB1494 - Pdte. Allende / Cam. Al Bosque De Stgo.;-33.37717373;-70.62693197
PB774;PB774 - Rep. Yugoslavia / Cam. Al Bosque De Stgo.;-33.37660869;-70.628592
PB181;PB181 - Rep. De Noruega / Cam. Al Bosque De Stgo.;-33.3757183;-70.63110597
PB182;PB182 - Rep. De Eeuu / Cam. Al Bosque De Stgo.;-33.37496063;-70.63316191
PB1495;PB1495 - V. Del Capitán / Cam. Al Bosque De Stgo.;-33.3742629;-70.63528889
PB297;PB297 - Aguirre Luco / Av. Recoleta;-33.37536155;-70.637372
PB298;PB298 - J. J. Aguirre / Av. Recoleta;-33.37776254;-70.638326
PB1575;PB1575 - Eim Vespucio Norte;-33.38034291;-70.64757713
PB334;PB334 - Industriales / Av. Recoleta;-33.38091352;-70.639449
PC340;PC340 - Padre Letelier / Av. Los Conquistadores;-33.41721913;-70.6133873
PC341;PC341 - P. De Valdivia N. / Av. Los Conquistadores;-33.4189943;-70.61538053
PC370;PC370 - Parada 1 / (M) Pedro De Valdivia;-33.42531029;-70.61316881
PC152;PC152 - Parada 3 / Guardia Vieja;-33.42417825;-70.6113357
PC153;PC153 - Parada 3 / (M) Los Leones;-33.42295662;-70.60976778
PC206;PC206 - Parada 1 / Hosp. Metropolitano;-33.42020829;-70.60630058
PC155;PC155 - Parada 1 / (M) Tobalaba;-33.41896738;-70.60319295
PC1145;PC1145 - Los Conquistadores/ El Cerro;-33.41570494;-70.61130833
PB1561;PB1561 - Del Valle / Av. Del Parque;-33.39324282;-70.619953
PB1562;PB1562 - Sta. Clara / Av. Del Parque;-33.39053889;-70.61905538
PB1560;PB1560 - Av. Del Cóndor / Av. Del Parque;-33.38917086;-70.616701
PB299;PB299 - Industriales / Av. Recoleta;-33.38077151;-70.639574
PB300;PB300 - Av. Vespucio / Av. Recoleta;-33.38246951;-70.640274
PB1619;PB1619 - Farellones / Calle G;-33.37984942;-70.64959678
PI355;PI355 - P. De Las Guaguas / Av. Vespucio;-33.51239112;-70.720777
PI356;PI356 - Mall Plaza Oeste;-33.51585522;-70.715443
PI357;PI357 - Lider (Oeste);-33.51826998;-70.70921111
PH283;PH283 - Valenzuela Llanos / Av. Vespucio;-33.52189048;-70.700632
PH284;PH284 - Central / Av. Vespucio;-33.5234212;-70.6987216
PH285;PH285 - Casagrande / Av. Vespucio;-33.52479121;-70.69719275
PH286;PH286 - Astaburuaga / Av. Vespucio;-33.52741763;-70.691918
PH287;PH287 - Parada 1 / Cementerio Metropolitano;-33.53017274;-70.685981
PG389;PG389 - La Vendimia / Av. Vespucio;-33.53273784;-70.680085
PG391;PG391 - Fundación Integra;-33.53526198;-70.672027
PG264;PG264 - Parada 10 / (M) La Cisterna;-33.53726509;-70.665665
PG212;PG212 - Parada 4 / (M) La Cisterna;-33.53800112;-70.663212
PG213;PG213 - San Carlos / Av. Vespucio;-33.53880727;-70.65964442
PG214;PG214 - C. Ed. Los Andes;-33.53956726;-70.655216
PG215;PG215 - Cerro Negro / Av. Vespucio;-33.54030032;-70.651143
PG216;PG216 - Aníbal Zañartu / Av. Vespucio;-33.54097094;-70.64672226
PG217;PG217 - Parada 1 / (M) San Ramón;-33.54150545;-70.643157
PG218;PG218 - P. Aguirre Cerda / Av. Vespucio;-33.54225065;-70.63750134
PG219;PG219 - Parada 6 / (M) Santa Rosa;-33.54262595;-70.63480993
PE173;PE173 - Tacora / Av. Vespucio;-33.54320106;-70.62907357
PE174;PE174 - La Serena / Av. Vespucio;-33.54257197;-70.62423993
PE175;PE175 - La Serena / Av. Vespucio;-33.54220788;-70.62079981
PE176;PE176 - Mamiña / Av. Vespucio;-33.54191695;-70.61828227
PE177;PE177 - Parada 1 / (M) La Granja;-33.54145687;-70.616195
PE178;PE178 - Isla Quinchao / Av. Vespucio;-33.54022094;-70.611218
PE179;PE179 - Dr. Sótero Del Río / Av. Vespucio;-33.53849097;-70.609824
PE180;PE180 - Cancha Rayada / Av. Vespucio;-33.53268502;-70.606174
PE181;PE181 - Colegio José A. Lecaros;-33.53059904;-70.604812
PE182;PE182 - Parada 4 / Paradero 4 Pajaritos;-33.52865906;-70.603559
PE183;PE183 - Las Acacias / Av. Vespucio;-33.52426011;-70.600106
PE193;PE193 - Parada 7 / (M) Bellavista De La Florida;-33.52362112;-70.59905
PE184;PE184 - Parada 4 / (M) Bellavista De La Florida;-33.52144616;-70.597041
PE494;PE494 - Nagasaki / Froilán Roa;-33.51905403;-70.59247292
PE495;PE495 - Okinawa / Tte. Rolando Froden;-33.51983227;-70.588936
PE496;PE496 - Alonso De Ercilla / Tte. Rolando Froden;-33.51980429;-70.587265
PE1357;PE1357 - Gral. Gorostiaga / Alonso De Ercilla;-33.51846736;-70.58802219
PE1358;PE1358 - Sakai / Alonso De Ercilla;-33.51689009;-70.58949968
PE1363;PE1363 - El Ciprés / Serafín Zamora;-33.51688442;-70.59178683
PE522;PE522 - Av. Vespucio / Froilán Roa;-33.51786919;-70.594256
PE1296;PE1296 - Parada 1 / (M) Vicuña Mackenna;-33.51912417;-70.59608
PE160;PE160 - Parada 3 / (M) Bellavista De La Florida;-33.52140815;-70.597703
PE161;PE161 - Pilcomayo / Av. Vespucio;-33.52494009;-70.601742
PE162;PE162 - G. De Alderete / Av. Vespucio;-33.52783306;-70.603703
PE163;PE163 - (M) Santa Julia;-33.53074902;-70.605605
PE164;PE164 - Luis De Valdivia / Av. Vespucio;-33.533631;-70.607495
PE165;PE165 - Av. San Gregorio / Punta Arenas;-33.53704779;-70.61022789
PE166;PE166 - 7 Oriente / Av. Vespucio;-33.53974138;-70.61171286
PE167;PE167 - Parada 2 / (M) La Granja;-33.54084688;-70.615723
PE168;PE168 - La Serena / Av. Vespucio;-33.54137382;-70.619277
PE169;PE169 - El Tabo / Av. Vespucio;-33.54189676;-70.623059
PE170;PE170 - Laguna Blanca / Av. Vespucio;-33.54210474;-70.624628
PE171;PE171 - Tacora / Av. Vespucio;-33.54267967;-70.629132
PE172;PE172 - Parada 1 / (M) Santa Rosa;-33.54222525;-70.63316496
PG197;PG197 - Independencia / Av. Vespucio;-33.54168053;-70.638071
PG198;PG198 - Parada 2 / (M) San Ramón;-33.54101908;-70.64278486
PG199;PG199 - Aníbal Zañartu / Av. Vespucio;-33.5404854;-70.646536
PG200;PG200 - La Granja / Av. Vespucio;-33.53984948;-70.65083089
PG201;PG201 - Blas Vial / Av. Vespucio;-33.53907025;-70.655009
PG202;PG202 - Uno Oriente / Av. Vespucio;-33.53822618;-70.659869
PG203;PG203 - Parada 3 / (M) La Cisterna;-33.53738057;-70.66314697
PG406;PG406 - Parada 11 / (M) La Cisterna;-33.53673509;-70.665376
PG407;PG407 - Ciencias / Av. Vespucio;-33.53517601;-70.670375
PG408;PG408 - Industria / Av. Vespucio;-33.53362692;-70.675753
PG409;PG409 - Letras / Av. Vespucio;-33.53260586;-70.678772
PH288;PH288 - Parada 2 / Cementerio Metropolitano;-33.52998583;-70.68508968
PH289;PH289 - Unicornio / Av. Vespucio;-33.52703765;-70.69123
PH578;PH578 - Plutón / Av. Vespucio;-33.52560081;-70.69367222
PH290;PH290 - Av. Las Torres / Av. Vespucio;-33.52443058;-70.695578
PH292;PH292 - 2 Poniente / Av. Vespucio;-33.52124549;-70.700135
PI360;PI360 - Camino A Lonquén / Av. Vespucio;-33.51429618;-70.717314
PI361;PI361 - Camino A Melipilla / Av. Vespucio;-33.50998386;-70.722514
PE185;PE185 - Fiscalía La Florida;-33.5170922;-70.593711
PE1325;PE1325 - Alonso De Ercilla / Av. Vespucio;-33.51541922;-70.592306
PE1322;PE1322 - Serafín Zamora / Alonso De Ercilla;-33.51604325;-70.5905
PE1323;PE1323 - Samurai / Alonso De Ercilla;-33.51787704;-70.58879296
PE1324;PE1324 - Rolando Froden / Alonso De Ercilla;-33.51945338;-70.5872994
PE520;PE520 - Okinawa / Tte. Rolando Froden;-33.51968548;-70.58867527
PE521;PE521 - Nagasaki / Froilán Roa;-33.51916523;-70.59199
PA84;PA84 - Parada 2 / Estación Mapocho;-33.4324293;-70.65309
PA49;PA49 - Hosp. Traumatológico;-33.43436666;-70.65879306
PA246;PA246 - Riquelme / Rosas;-33.43591578;-70.66118419
PA270;PA270 - Santo Domingo / Av. Brasil;-33.43743007;-70.6644858
PA271;PA271 - Parada 3 / Plaza Brasil;-33.44070405;-70.66510328
PA272;PA272 - Moneda / Av. Brasil;-33.44306809;-70.665198
PA273;PA273 - Alameda / Av. Brasil;-33.4466106;-70.66470249
PA274;PA274 - Sazie / Almirante Latorre;-33.45006519;-70.6647516
PA275;PA275 - Toesca / Club Hípico;-33.4536862;-70.66507149
PA276;PA276 - Parada 3 / Escuela De Ingeniería;-33.45626636;-70.66502141
PA277;PA277 - Parada 2 / Av. España - Blanco;-33.45770144;-70.66913229
PA279;PA279 - Lincoln / San Alfonso;-33.45942193;-70.674733
PA280;PA280 - Luis De La Peña / San Alfonso;-33.46255195;-70.67401
PA281;PA281 - Espiñeira / San Alfonso;-33.46483695;-70.673452
PA282;PA282 - Bascuñán Guerrero / Antofagasta;-33.46651029;-70.67191946
PA283;PA283 - Manuel De Amat / El Mirador;-33.46805001;-70.670185
PA284;PA284 - Av. Rondizzoni / El Mirador;-33.47029804;-70.668095
PA285;PA285 - Av. Pedro Montt / El Mirador;-33.47325045;-70.66532004
PA286;PA286 - Av. Pedro Montt / Club Hípico;-33.47323105;-70.66489762
PH293;PH293 - Av. Carlos Valdovinos / Club Hípico;-33.47837128;-70.66485538
PH294;PH294 - Av. Carlos Valdovinos / Clotario Blest;-33.47929397;-70.66928454
PH295;PH295 - Tartini / Clotario Blest;-33.48233;-70.670762
PH296;PH296 - 2 De Abril / Clotario Blest;-33.48534898;-70.672252
PH297;PH297 - Ramona Parra / Clotario Blest;-33.48858508;-70.67382657
PH298;PH298 - 30 De Octubre / Clotario Blest;-33.49032007;-70.67469388
PH299;PH299 - Av. Departamental / Clotario Blest;-33.49349963;-70.67626369
PH300;PH300 - Bombero Ossandón / Clotario Blest;-33.49719392;-70.67819876
PH301;PH301 - Huamalata / Clotario Blest;-33.49973285;-70.679534
PH302;PH302 - Parada 1 / Liceo J. Chaná;-33.50219883;-70.68081
PH303;PH303 - Av. Lo Ovalle / Clotario Blest;-33.5056541;-70.68259255
PH304;PH304 - Buenaventura / Clotario Blest;-33.50850478;-70.684061
PH305;PH305 - Pasaje 8 / Clotario Blest;-33.51225485;-70.68522045
PH1452;PH1452 - Lucila Godoy / Clotario Blest;-33.51399674;-70.685619
PH306;PH306 - Av. Pdte. Allende / Clotario Blest;-33.51606065;-70.68609482
PH307;PH307 - México / Clotario Blest;-33.51871373;-70.686672
PH308;PH308 - Payo / Pdte. López Mateos;-33.52113887;-70.68381088
PH309;PH309 - Acapulco / Pdte. López Mateos;-33.52212384;-70.680555
PH310;PH310 - Saltillo / Pdte. Frei Montalva;-33.52459119;-70.68025844
PH1496;PH1496 - Pdte. Frei M. / Av. José Joaquín Prieto;-33.52606886;-70.678726
PH1497;PH1497 - Parada 3 / Cementerio Metropolitano;-33.52911884;-70.680324
PH311;PH311 - León De La Barra / 9 De Enero;-33.52760555;-70.6966
PH312;PH312 - Ferrari / 9 De Enero;-33.52864973;-70.69373239
PH313;PH313 - Balmaceda / Ferrari;-33.53131458;-70.694979
PH803;PH803 - Centenario / Ferrari;-33.53305757;-70.695877
PH237;PH237 - Av. Lo Espejo / Ferrari;-33.53442355;-70.696631
PG1703;PG1703 - Empresa Sargent;-33.53976143;-70.704011
PG1705;PG1705 - Lago Llanquihue / Santa Margarita;-33.5376839;-70.70207739
